PATRIC ID,Isolation Source,Isolation Date,Serotype,US State of Isolation,SRA Run Accession,AUG,AMP,AXO,AZI,CHL,CIP,COT,FIS,FOX,GEN,NAL,STR,TET,TIO,KAN
590.16407,Chicken Breast,2009,"I 4,5,12:r:-",CT,SRR3115192,8,>32,<=0.25,NA,8,<=0.01,<=0.12,>256,2,0.5,4,64,>32,1,NA
590.16408,Chicken Breast,2015,Enteritidis,NY,SRR3295598,<=1,<=1,<=0.25,4,8,0.03,<=0.12,32,4,<=0.25,4,4,<=4,1,NA
590.16409,Ground Turkey,2008,Heidelberg,GA,SRR2918189,16,>32,<=0.25,NA,8,<=0.01,<=0.12,32,2,0.5,4,>64,>32,1,NA
590.1641,Ground Turkey,2014,Hadar,GA,SRR2567158,<=1,<=1,<=0.25,4,4,<=0.015,<=0.12,32,2,0.5,4,64,>32,1,<=8
590.16411,Ground Turkey,2006,Heidelberg,TN,SRR1777669,<=1,2,<=0.25,NA,8,<=0.01,<=0.12,64,2,0.5,4,NA,>32,0.5,NA
590.16412,Ground Turkey,2016,Albany,MD,SRR4280629,<=1,2,<=0.25,4,8,<=0.015,<=0.12,<=16,4,>16,4,>64,<=4,1,NA
590.16413,Hogs,2014,Typhimurium,CA,SRR3295924,<=1,<=1,<=0.25,4,8,<=0.015,0.25,>256,2,0.5,4,>64,>32,1,NA
590.16414,Chicken Breast,2008,Typhimurium var. 5-,NY,SRR2542480,>32,>32,32,NA,8,<=0.01,<=0.12,>256,>32,<=0.25,4,>64,>32,>8,NA
590.16415,Chicken Breast,2014,"I 4,5,12:i:-",NM,SRR2407630,<=1,<=1,<=0.25,4,8,0.03,<=0.12,64,2,1,4,16,<=4,1,NA
590.16416,Ground Turkey,2011,Reading,NM,SRR3665038,4,<=1,<=0.25,4,8,0.03,<=0.12,>256,4,0.5,4,64,>32,1,<=8
590.16417,Chicken Breast,2015,Muenchen,NY,SRR3295599,2,2,<=0.25,4,4,<=0.015,<=0.12,>256,8,>16,4,32,>32,1,NA
590.16418,Chicken Breast,2006,Kentucky,MN,SRR1982201,>32,>32,16,NA,8,<=0.01,<=0.12,64,32,<=0.25,4,64,>32,>8,NA
590.16419,Ground Turkey,2016,Reading,MD,SRR4280630,16,>32,<=0.25,4,8,<=0.015,<=0.12,>256,4,16,4,>64,<=4,2,NA
590.1642,Ground Turkey,2005,Schwarzengrund,NM,SRR1574259,16,>32,<=0.25,NA,4,<=0.01,<=0.12,>256,1,<=0.25,4,>64,>32,0.5,NA
590.16421,Chicken Breast,2003,Hadar,OR,SRR1299363,8,>32,<=0.25,NA,4,0.03,<=0.12,NA,2,0.5,8,NA,>32,1,NA
590.16422,Ground Turkey,2006,Heidelberg,TN,SRR1777670,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,32,1,<=0.25,4,NA,>32,0.5,NA
590.16423,Chicken Breast,2009,Typhimurium var. 5-,CT,SRR3115200,16,>32,<=0.25,NA,8,<=0.01,<=0.12,>256,2,<=0.25,4,64,>32,1,NA
590.16424,Ground Turkey,2009,Saintpaul,OR,SRR3740199,8,>32,<=0.25,NA,8,0.03,<=0.12,64,2,<=0.25,4,NA,>32,1,NA
590.16425,Ground Turkey,2016,Muenchen,MD,SRR4280631,<=1,<=1,<=0.25,2,4,<=0.015,<=0.12,<=16,4,<=0.25,2,4,<=4,1,NA
590.16427,Chicken Breast,2014,Typhimurium var. 5-,NM,SRR2407631,<=1,<=1,<=0.25,4,8,<=0.015,<=0.12,>256,8,<=0.25,4,8,>32,1,NA
590.16428,Ground Turkey,2015,Muenchen,NY,SRR3295600,<=1,<=1,<=0.25,2,4,<=0.015,<=0.12,>256,4,0.5,4,64,>32,1,NA
590.16429,Animal-Swine-Sow,2014,Anatum,VA,SRR3295925,<=1,2,<=0.25,4,8,<=0.015,<=0.125,64,8,<=0.25,4,8,32,1,NA
590.1643,Chicken Breast,2005,Typhimurium var. 5-,NY,SRR1574261,<=1,<=1,<=0.25,NA,4,<=0.01,<=0.12,>256,2,0.5,4,NA,>32,0.5,NA
590.16431,Ground Turkey,2007,Bredeney,MN,SRR1982207,8,>32,<=0.25,NA,8,<=0.01,0.25,32,4,>16,2,>64,>32,2,NA
590.16432,Chicken Breast,2009,Typhimurium var. 5-,CT,SRR3115201,16,>32,<=0.25,NA,8,<=0.01,<=0.12,>256,2,1,4,NA,>32,1,NA
590.16433,Ground beef,2016,Dublin,MD,SRR4280632,>32,>32,16,4,>32,0.03,>4,>256,>32,1,4,>64,>32,>8,NA
590.16434,Chicken Breast,2008,Enteritidis,GA,SRR2918190,2,4,<=0.25,NA,8,0.03,<=0.12,32,2,0.5,4,NA,<=4,1,NA
590.16435,Chicken Breast,2008,Bareilly,TN,SRR3199881,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,64,2,0.5,4,NA,<=4,1,NA
590.16436,Chicken Breast,2014,Heidelberg,NM,SRR2407632,<=1,<=1,<=0.25,4,8,0.03,<=0.12,>256,2,>16,2,>64,<=4,0.5,NA
590.16437,Chicken Breast,2014,Infantis,GA,SRR2567159,<=1,<=1,<=0.25,4,8,<=0.015,<=0.12,<=16,4,<=0.25,2,NA,<=4,1,<=8
590.16438,Ground Turkey,2004,Schwarzengrund,CT,SRR1299364,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,64,2,0.5,4,NA,16,1,NA
590.16439,Ground Turkey,2015,Reading,NY,SRR3295601,2,2,<=0.25,4,8,0.03,<=0.12,32,8,0.5,4,16,<=4,2,NA
590.1644,Ground Turkey,2006,Saintpaul,TN,SRR1777672,16,>32,<=0.25,NA,4,<=0.01,<=0.12,>256,2,8,4,64,<=4,1,NA
590.16441,Ground Turkey,2008,"I 4,12:d:-",NY,SRR2542481,2,<=1,<=0.25,NA,4,<=0.01,<=0.12,64,4,0.5,4,NA,>32,1,NA
590.16442,Chicken Breast,2010,Typhimurium var. 5-,NY,SRR3740200,>32,>32,8,NA,8,<=0.01,<=0.12,>256,32,<=0.25,4,NA,>32,8,NA
590.16443,Chicken Breast,2016,Kentucky,MD,SRR4280633,<=1,<=1,<=0.25,2,4,<=0.015,<=0.12,<=16,2,<=0.25,2,64,>32,0.5,NA
590.16444,Ground Turkey,2005,Saintpaul,MN,SRR1574265,16,>32,<=0.25,NA,4,<=0.01,<=0.12,>256,4,8,4,NA,<=4,1,NA
590.16445,Chicken Breast,2010,Typhimurium var. 5-,CT,SRR3115202,>32,>32,16,NA,8,<=0.01,<=0.12,>256,>32,<=0.25,4,NA,>32,>8,NA
590.17885,Chicken Breast,2006,Heidelberg,MN,SRR1982211,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,>256,2,>16,4,>64,<=4,1,NA
590.16448,Chicken Breast,2014,Kentucky,NM,SRR2407633,<=1,<=1,<=0.25,8,8,<=0.015,<=0.12,32,4,0.5,2,>64,>32,1,NA
590.16449,Chicken Breast,2008,Mbandaka,TN,SRR3199882,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,64,4,0.5,2,NA,<=4,1,NA
590.17878,Pork Chop,2004,Braenderup,CT,SRR1299366,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,64,4,<=0.25,4,NA,<=4,0.5,NA
590.16451,Hogs,2014,Typhimurium,IA,SRR3295926,16,>32,<=0.25,>16,>32,0.03,>4,>256,4,16,8,>64,>32,2,NA
590.16452,Ground Turkey,2006,Saintpaul,TN,SRR1777673,16,>32,<=0.25,NA,4,<=0.01,<=0.12,>256,1,8,2,>64,<=4,1,NA
590.16453,Chicken Breast,2010,Senftenberg,NY,SRR3740201,16,>32,<=0.25,NA,8,<=0.01,<=0.12,>256,4,>16,4,64,<=4,1,NA
590.16454,Chicken Breast,2014,Schwarzengrund,GA,SRR2567160,2,2,<=0.25,4,8,<=0.015,<=0.12,32,2,1,4,>64,<=4,1,<=8
590.16455,Ground Turkey,2015,Saintpaul,NY,SRR3295602,<=1,2,<=0.25,4,8,0.03,<=0.12,32,2,0.5,4,64,>32,1,NA
590.16457,Chicken Breast,2016,Enteritidis,MD,SRR4280634,<=1,2,<=0.25,4,8,0.03,<=0.12,32,2,<=0.25,4,4,<=4,1,NA
590.16458,Ground Turkey,2009,Hadar,CT,SRR3115218,16,>32,<=0.25,NA,4,0.03,<=0.12,64,2,0.5,4,64,>32,1,NA
590.16459,Chicken Breast,2015,Saintpaul,NY,SRR3295603,<=1,<=1,<=0.25,4,8,0.03,<=0.12,32,2,0.5,4,>64,>32,1,NA
590.1646,Pork Chop,NA,Ohio,NM,SRR3665042,2,4,<=0.25,8,16,0.03,<=0.12,64,32,<=0.25,4,4,<=4,2,NA
590.16461,Pork Chop,2004,Braenderup,CT,SRR1299367,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,64,2,<=0.25,4,NA,<=4,0.5,NA
590.16462,Ground Turkey,2008,Heidelberg,GA,SRR2918194,16,>32,<=0.25,NA,4,<=0.01,<=0.12,32,4,>16,4,NA,>32,1,NA
590.16463,Young Chicken,2014,Kentucky,NY,SRR3295927,>32,>32,32,2,4,<=0.015,<=0.125,<=16,32,0.5,2,64,>32,>8,NA
590.16464,Ground Turkey,2006,Heidelberg,MN,SRR1574278,8,>32,<=0.25,NA,8,<=0.01,<=0.12,32,1,<=0.25,4,>64,>32,1,NA
590.16465,Ground Turkey,2008,Hadar,OR,SRR2542482,<=1,<=1,<=0.25,NA,4,<=0.01,<=0.12,32,2,0.5,4,>64,>32,1,NA
590.16467,Chicken Breast,2007,Montevideo,CA,SRR1982219,<=1,2,<=0.25,NA,8,0.03,<=0.12,>256,4,>16,8,>64,<=4,1,NA
590.16468,Chicken Breast,2008,Senftenberg,TN,SRR3199883,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,64,4,0.5,4,NA,<=4,1,NA
590.16469,Chicken Breast,2009,Typhimurium var. 5-,CT,SRR3115221,32,>32,8,NA,8,0.03,<=0.12,>256,32,16,4,NA,>32,8,NA
590.1647,Chicken Breast,2014,Kentucky,NM,SRR2407634,<=1,<=1,<=0.25,4,4,0.03,<=0.12,64,2,0.5,2,64,>32,0.5,NA
590.16471,Chicken Breast,2015,Saintpaul,NY,SRR3295604,<=1,<=1,<=0.25,4,8,<=0.015,<=0.12,64,2,0.5,4,64,>32,1,NA
590.16472,Animal-Swine-Sow,2014,Kentucky,WI,SRR3295928,2,2,<=0.25,2,4,<=0.015,<=0.125,32,8,0.5,2,>64,>32,1,NA
590.16473,Chicken Breast,2013,Typhimurium var. 5-,MD,SRR2567161,32,>32,8,4,4,<=0.015,<=0.12,>256,32,<=0.25,2,NA,>32,8,<=8
590.16474,Chicken Breast,2016,Kentucky,MD,SRR4280635,<=1,<=1,<=0.25,2,4,<=0.015,<=0.12,<=16,2,<=0.25,2,64,>32,0.5,NA
590.16476,Ground Turkey,2007,Senftenberg,MN,SRR1982220,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,64,4,0.5,4,NA,<=4,1,NA
590.16477,Ground Turkey,2009,Kentucky,CT,SRR3115222,<=1,<=1,<=0.25,NA,4,<=0.01,<=0.12,64,2,0.5,4,NA,<=4,1,NA
590.16478,Ground Turkey,2006,Heidelberg,TN,SRR1777682,<=1,<=1,<=0.25,NA,4,<=0.01,<=0.12,32,1,<=0.25,4,NA,>32,0.5,NA
590.16479,Chicken Breast,2004,Typhimurium var. 5-,CT,SRR1299372,>32,>32,16,NA,8,<=0.01,<=0.12,>256,>32,<=0.25,4,NA,>32,>8,NA
590.1648,Chicken Breast,2015,Saintpaul,NY,SRR3295605,<=1,<=1,<=0.25,4,8,0.03,<=0.12,64,2,0.5,4,64,>32,1,NA
590.16481,Chicken Breast,2008,Kentucky,NM,SRR2542483,<=1,<=1,<=0.25,NA,4,<=0.01,<=0.12,32,2,0.5,2,NA,<=4,0.5,NA
590.16482,Chicken Breast,2016,Typhimurium,MD,SRR4280636,<=1,<=1,<=0.25,2,8,<=0.015,<=0.12,<=16,2,0.5,4,16,<=4,1,NA
590.16483,Ground Turkey,2011,Hadar,CT,SRR3665045,<=1,<=1,<=0.25,4,4,<=0.015,<=0.12,32,2,1,4,>64,>32,1,<=8
590.16484,Chicken Breast,2005,Typhimurium,NY,SRR1574279,16,>32,<=0.25,NA,>32,<=0.01,0.25,>256,2,0.5,4,64,32,1,NA
590.16485,Chicken Breast,2007,Enteritidis,NY,SRR3745542,<=1,<=1,<=0.25,NA,8,0.03,<=0.12,64,2,<=0.25,4,NA,<=4,1,NA
590.16486,Chicken Breast,2013,Typhimurium var. 5-,MD,SRR2567162,<=1,<=1,<=0.25,4,4,<=0.015,<=0.12,<=16,2,0.5,4,NA,<=4,0.5,<=8
590.16487,Chicken Breast,2008,Mbandaka,TN,SRR3199884,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,64,2,0.5,2,NA,<=4,1,NA
590.16488,Ground Turkey,2007,Heidelberg,MN,SRR1982229,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,<=16,2,<=0.25,4,NA,<=4,1,NA
590.1649,Ground Turkey,2014,Schwarzengrund,NM,SRR2407635,<=1,<=1,<=0.25,8,8,<=0.015,<=0.12,64,2,0.5,4,8,<=4,1,NA
590.16491,Ground Turkey,2009,Hadar,CT,SRR3115223,16,>32,<=0.25,NA,4,<=0.01,<=0.12,64,4,<=0.25,4,64,>32,1,NA
590.16492,Beef Cattle,2014,Liverpool,TX,SRR3295929,<=1,<=1,<=0.25,2,8,<=0.015,<=0.125,>256,4,0.5,2,32,>32,1,NA
590.16493,Chicken Breast,2016,Typhimurium,MD,SRR4280637,<=1,<=1,<=0.25,2,8,<=0.015,<=0.12,<=16,2,0.5,2,8,<=4,1,NA
590.16494,Ground Turkey,2013,"I 4,12:i:-",MD,SRR2567163,8,>32,<=0.25,4,8,<=0.015,<=0.12,>256,2,0.5,4,>64,>32,1,<=8
590.16495,Ground Turkey,2011,Saintpaul,CT,SRR3665047,8,>32,<=0.25,8,8,<=0.015,<=0.12,128,4,0.5,4,NA,>32,2,<=8
590.16496,Ground Turkey,2007,Heidelberg,NY,SRR3745543,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,32,2,<=0.25,4,>64,>32,0.5,NA
590.16497,Chicken Breast,2007,Kentucky,CA,SRR1982235,<=1,<=1,<=0.25,NA,4,<=0.01,<=0.12,64,2,0.5,2,64,>32,1,NA
590.16498,Chicken Breast,2008,Mbandaka,TN,SRR3199885,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,64,4,0.5,2,NA,<=4,1,NA
590.16499,Ground Turkey,2008,Heidelberg,GA,SRR2918195,>32,>32,<=0.25,NA,8,<=0.01,<=0.12,>256,4,>16,4,>64,<=4,2,NA
590.165,Ground Turkey,2008,Schwarzengrund,NM,SRR2542484,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,32,2,0.5,4,NA,<=4,0.5,NA
590.16501,Chicken Breast,2015,Blockley,NY,SRR3295606,<=1,<=1,<=0.25,4,8,0.03,<=0.12,32,2,0.5,4,8,<=4,1,NA
590.16502,Ground Turkey,2006,Heidelberg,MN,SRR1574281,2,4,<=0.25,NA,16,0.06,0.25,>256,4,>16,8,>64,>32,2,NA
590.16504,Ground Turkey,2007,Hadar,GA,SRR3745544,<=1,<=1,<=0.25,NA,4,<=0.01,<=0.12,>256,2,16,2,64,>32,1,NA
590.16505,Chicken Breast,2009,Typhimurium var. 5-,CT,SRR3115224,32,>32,8,NA,8,<=0.01,<=0.12,>256,32,<=0.25,4,64,>32,8,NA
590.16506,Ground Turkey,2007,Hadar,NM,SRR1998955,<=1,<=1,<=0.25,NA,4,<=0.01,<=0.12,64,1,0.5,2,64,32,0.5,NA
590.16507,Ground Turkey,2006,Saintpaul,TN,SRR1777683,16,>32,<=0.25,NA,8,<=0.01,<=0.12,>256,2,16,4,64,<=4,1,NA
590.16508,Chicken Breast,2008,Senftenberg,TN,SRR3210379,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,64,4,0.5,4,NA,<=4,1,NA
590.16509,Ground Turkey,2004,Heidelberg,CT,SRR1299373,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,64,2,0.5,4,NA,>32,1,NA
590.1651,Chicken Breast,2016,Enteritidis,MD,SRR4280638,2,2,<=0.25,2,8,0.03,<=0.12,32,2,<=0.25,4,<=2,<=4,1,NA
590.16511,Young Turkey,2014,Hadar,MN,SRR3295930,16,>32,<=0.25,2,4,<=0.015,<=0.125,32,2,0.5,4,64,>32,1,NA
590.16512,Chicken Breast,2015,Kentucky,NY,SRR3295607,<=1,<=1,<=0.25,4,4,<=0.015,<=0.12,32,2,0.5,4,>64,<=4,1,NA
590.16513,Chicken Thighs,2014,Typhimurium var. 5-,NY,SRR2407636,>32,>32,8,4,8,<=0.015,<=0.12,>256,32,<=0.25,4,8,>32,>8,NA
590.16514,Chicken Breast,2004,Typhimurium var. 5-,CT,SRR1299378,>32,>32,16,NA,8,<=0.01,<=0.12,>256,>32,0.5,4,NA,>32,>8,NA
590.16515,Ground Turkey,2008,Hadar,NM,SRR2542485,16,>32,<=0.25,NA,4,0.03,<=0.12,32,2,0.5,4,64,>32,1,NA
590.16516,Ground Turkey,2007,Minnesota,GA,SRR3745545,<=1,<=1,<=0.25,NA,8,<=0.01,0.5,>256,4,0.5,2,64,>32,1,NA
590.16517,Ground Turkey,2016,Reading,MD,SRR4280639,<=1,<=1,<=0.25,4,8,<=0.015,<=0.12,32,4,<=0.25,4,8,<=4,1,NA
590.16518,Chicken Breast,2009,Kentucky,CT,SRR3115225,<=1,<=1,<=0.25,NA,4,<=0.01,<=0.12,64,2,0.5,4,>64,<=4,0.5,NA
590.16519,Ground Turkey,2013,Heidelberg,MD,SRR2567164,>32,>32,16,4,4,<=0.015,<=0.12,<=16,>32,>16,4,>64,<=4,>8,64
590.1652,Ground Turkey,2007,Senftenberg,NM,SRR1998972,16,>32,<=0.25,NA,8,<=0.01,0.25,32,4,>16,4,NA,<=4,1,NA
590.16521,Ground Turkey,2006,Heidelberg,TN,SRR1777690,<=1,<=1,<=0.25,NA,4,<=0.01,<=0.12,>256,1,>16,4,64,<=4,0.5,NA
590.16522,Pork Chop,2016,Bredeney,MD,SRR4280640,2,2,<=0.25,4,8,0.03,<=0.12,32,2,<=0.25,4,>64,>32,1,NA
590.16523,Hogs,2014,Derby,IA,SRR3295931,<=1,<=1,<=0.25,4,8,<=0.015,0.25,>256,4,1,4,>64,>32,1,NA
590.16524,Chicken Breast,2008,Senftenberg,TN,SRR3210380,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,64,4,0.5,2,NA,<=4,1,NA
590.16525,Ground Turkey,2015,Saintpaul,NY,SRR3295608,<=1,<=1,<=0.25,4,8,<=0.015,<=0.12,64,2,0.5,2,64,>32,1,NA
590.16526,Ground Beef,2006,Saintpaul,TN,SRR1777697,16,>32,<=0.25,NA,4,<=0.01,<=0.12,>256,2,16,4,64,<=4,1,NA
590.16528,Pork Chop,2007,Hadar,NM,SRR1998976,<=1,<=1,<=0.25,NA,4,<=0.01,<=0.12,32,2,<=0.25,2,64,32,0.5,NA
590.16529,Ground Turkey,2007,Saintpaul,GA,SRR3745546,>32,>32,16,NA,4,<=0.01,<=0.12,>256,>32,>16,2,64,>32,>8,NA
590.1653,Ground Turkey,2007,Typhimurium var. 5-,NM,SRR1998980,16,>32,<=0.25,NA,>32,<=0.01,<=0.12,>256,2,<=0.25,4,64,32,1,NA
590.16531,Chicken Breast,2009,Kentucky,CT,SRR3115226,>32,>32,16,NA,4,<=0.01,<=0.12,128,32,1,4,NA,<=4,>8,NA
590.16532,Chicken Breast,2005,Kentucky,MN,SRR1574288,<=1,<=1,8,NA,4,0.12,<=0.12,32,1,<=0.25,32,64,>32,1,NA
590.16533,Ground Turkey,2008,Hadar,NM,SRR2542486,16,>32,<=0.25,NA,4,0.03,<=0.12,>256,2,16,4,>64,>32,1,NA
590.16534,Ground Turkey,2004,"IIIa 18:z4,z32:-",CT,SRR1299379,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,32,2,<=0.25,4,NA,>32,1,NA
590.16535,Hogs,2014,Anatum,NC,SRR3295932,<=1,<=1,<=0.25,2,8,<=0.015,<=0.125,32,4,<=0.25,4,4,32,1,NA
590.16536,Chicken Breast,2014,Blockley,NY,SRR2407637,<=1,2,<=0.25,4,4,0.03,<=0.12,32,4,0.5,4,8,<=4,1,NA
590.16537,Ground Turkey,2015,Hadar,NY,SRR3295609,<=1,<=1,<=0.25,4,4,<=0.015,<=0.12,32,2,0.5,2,>64,>32,1,NA
590.16538,Ground Turkey,2009,Senftenberg,OR,SRR3764681,<=1,<=1,<=0.25,NA,8,0.03,<=0.12,64,4,0.5,4,NA,<=4,1,NA
590.16539,Chicken Breast,2016,Typhimurium var. 5-,MD,SRR4280641,<=1,<=1,<=0.25,2,8,0.03,<=0.12,>256,4,<=0.25,4,8,>32,2,NA
590.1654,Ground Turkey,2011,Tennessee,GA,SRR3665050,<=1,<=1,<=0.25,4,8,<=0.015,<=0.12,32,4,0.5,4,NA,<=4,1,<=8
590.16541,Ground Turkey,2008,Hadar,GA,SRR2918196,16,>32,<=0.25,NA,4,<=0.01,0.25,>256,2,1,2,>64,>32,1,NA
590.16542,Chicken Breast,2009,Kentucky,NM,SRR3115230,<=1,<=1,<=0.25,NA,4,<=0.01,<=0.12,64,2,<=0.25,2,NA,<=4,0.5,NA
590.16543,Ground Turkey,2006,Derby,TN,SRR1777701,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,32,4,<=0.25,4,NA,>32,1,NA
590.16544,Chicken Breast,2013,Typhimurium var. 5-,MD,SRR2567165,32,>32,8,4,8,<=0.015,<=0.12,>256,32,<=0.25,2,NA,>32,8,<=8
590.16545,Ground Turkey,2006,Hadar,MN,SRR2002451,<=1,<=1,<=0.25,NA,4,0.03,<=0.12,>256,2,<=0.25,4,>64,>32,1,NA
590.16546,Ground Turkey,2008,Senftenberg,TN,SRR3210381,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,64,4,0.5,4,NA,<=4,1,NA
590.16547,Young Turkey,2014,Senftenberg,PA,SRR3295933,8,>32,<=0.25,2,8,<=0.015,<=0.125,32,4,>16,4,32,<=4,1,NA
590.16548,Chicken Breast,2014,Kentucky,NY,SRR2407638,<=1,<=1,<=0.25,4,4,<=0.015,<=0.12,64,4,0.5,2,64,>32,0.5,NA
590.16549,Ground Turkey,2004,"I 4,12:r:-",CT,SRR1299380,2,<=1,<=0.25,NA,4,<=0.01,<=0.12,32,1,<=0.25,4,NA,>32,0.5,NA
590.1655,Ground Turkey,2015,Muenchen,NY,SRR3295610,<=1,2,<=0.25,2,4,<=0.015,<=0.12,32,4,0.5,4,8,<=4,1,NA
590.16551,Ground Turkey,NA,Saintpaul,GA,SRR3665051,8,>32,<=0.25,8,8,<=0.015,<=0.12,64,4,1,2,NA,<=4,1,<=8
590.16552,Ground Turkey,2006,Heidelberg,TN,SRR1777702,>32,>32,16,NA,8,0.03,<=0.12,<=16,32,<=0.25,4,NA,<=4,>8,NA
590.16553,Chicken Breast,2008,Typhimurium var. 5-,MD,SRR2939004,>32,>32,16,NA,4,<=0.01,<=0.12,>256,>32,0.5,4,NA,>32,>8,NA
590.16554,Ground Turkey,2015,Heidelberg,OR,SRR3295611,<=1,<=1,<=0.25,4,4,<=0.015,<=0.12,>256,2,16,2,32,>32,0.5,NA
590.16555,Ground Turkey,2009,Saintpaul,NM,SRR3115231,8,>32,<=0.25,NA,8,<=0.01,<=0.12,64,2,0.5,4,NA,>32,1,NA
590.16556,Ground Turkey,2005,Schwarzengrund,NY,SRR1574289,<=1,<=1,<=0.25,NA,4,<=0.01,<=0.12,64,2,0.5,4,NA,<=4,0.5,NA
590.16557,Chicken Breast,2016,Typhimurium var. 5-,MD,SRR4280642,>32,>32,16,4,8,<=0.015,<=0.12,>256,>32,<=0.25,4,4,>32,>8,NA
590.16558,Ground Turkey,2009,"IIIa 18:z4,z23:-",OR,SRR3764719,<=1,<=1,<=0.25,NA,4,<=0.01,<=0.12,<=16,2,<=0.25,2,NA,<=4,0.5,NA
590.16559,Chicken Breast,2014,Typhimurium var. 5-,NY,SRR2407639,>32,>32,8,4,4,<=0.015,<=0.12,>256,32,<=0.25,2,8,>32,8,NA
590.1656,Ground Turkey,2008,Uganda,TN,SRR3210382,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,64,2,1,4,NA,<=4,0.5,NA
590.16561,Chicken Breast,2016,Kentucky,MD,SRR4280643,<=1,<=1,<=0.25,2,4,<=0.015,<=0.12,32,2,0.5,2,64,>32,0.5,NA
590.16562,Chicken Breast,2013,Kentucky,MD,SRR2567166,>32,>32,16,4,4,<=0.015,<=0.12,<=16,32,0.5,4,64,>32,>8,<=8
590.16563,Ground Turkey,2005,"IIIa 18:z4,z23:-",NM,SRR1574295,<=1,<=1,<=0.25,NA,4,<=0.01,<=0.12,>256,2,16,2,>64,<=4,0.5,NA
590.16564,Ground Turkey,2011,Heidelberg,GA,SRR3665052,8,>32,<=0.25,4,8,<=0.015,<=0.12,64,2,>16,4,NA,>32,1,<=8
590.16565,Animal-Swine-Sow,2014,Typhimurium,NJ,SRR3295934,16,>32,<=0.25,4,>32,<=0.015,0.25,>256,2,0.5,4,64,32,1,NA
590.16566,Ground Turkey,2003,Saintpaul,GA,SRR1299389,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,NA,2,0.5,4,NA,>32,1,NA
590.16567,Chicken Breast,2006,Kentucky,TN,SRR1777703,<=1,<=1,<=0.25,NA,4,<=0.01,<=0.12,32,1,0.5,4,NA,<=4,0.5,NA
590.16568,Ground Turkey,2009,Schwarzengrund,NM,SRR3115232,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,32,2,0.5,4,NA,<=4,0.5,NA
590.16569,Ground Turkey,2006,"I 4,5,12:r:-",MN,SRR2002456,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,64,2,0.5,4,NA,>32,1,NA
590.1657,Chicken Breast,2015,"I 4,12:i:-",PA,SRR3295612,<=1,<=1,<=0.25,4,8,<=0.015,<=0.12,>256,2,>16,4,64,>32,1,NA
590.16571,Ground Turkey,2008,Senftenberg,NM,SRR2542487,>32,>32,>64,NA,>32,<=0.01,0.25,>256,>32,>16,4,>64,>32,>8,NA
590.16572,Young Chicken,2014,Kentucky,DE,SRR3295935,>32,>32,16,4,4,<=0.015,<=0.125,<=16,32,0.5,2,64,>32,>8,NA
590.16573,Ground Turkey,2008,Reading,GA,SRR2939005,16,>32,<=0.25,NA,8,<=0.01,<=0.12,32,8,0.5,4,NA,<=4,1,NA
590.16574,Ground Turkey,2013,Senftenberg,MD,SRR2567167,16,>32,<=0.25,2,8,0.06,<=0.12,>256,4,>16,4,>64,<=4,1,>64
590.16575,Ground Turkey,2011,Heidelberg,GA,SRR3665053,8,>32,<=0.25,4,8,<=0.015,<=0.12,64,2,>16,4,64,>32,1,<=8
590.16576,Ground Turkey,2008,Norwich,TN,SRR3210383,<=1,<=1,<=0.25,NA,8,<=0.01,<=0.12,64,4,0.5,4,NA,<=4,1,NA
590.16577,Chicken Breast,2016,Typhimurium var. 5-,MD,SRR4280644,>32,>32,16,4,8,<=0.015,<=0.12,>256,>32,<=0.25,2,4,>32,>8,NA
590.16578,Ground Turkey,2006,Heidelberg,TN,SRR1777705,<=1,<=1,<=0.25,NA,4,<=0.01,<=0.12,>256,1,>16,4,64,<=4,0.5,NA
590.16579,Ground Turkey,2014,Hadar,NY,SRR2407640,<=1,<=1,<=0.25,2,<=2,<=0.015,<=0.12,32,1,<=0.25,4,32,32,0.5,NA
