Run,ArrayExpress-SPECIES,Assay Type,AssemblyName,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA_last_update,Experiment,External_Id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,Sample_Name,SRA Study,STRAIN,Submitter_Id,ShortName,NAME,Azithromycin,Ceftriaxone,Cefixime,Ciprofloxacin,Penicillin,Sulfonamides,Spectinomycin,Tetracycline
ERR1469565,Neisseria gonorrhoeae,WGS,BioProject23,250,231273500,PRJEB9227,SAMEA3373455,45281862,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","ena,s3.us-east-1",2016-06-22,2016-06-22,2018-11-16,2018-03-09,ERX1540690,SAMEA3373455,SC,Wellcome Sanger Institute,2016-06-22T13:52:43Z,2018-03-09T13:22:53Z,public,Illumina HiSeq 2000,14202609,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-23T00:00:00Z,SAMEA3373455,ES010-sc-2286735,ERP010312,ES010,ES010-sc-2286735,ES010,ECDC_ES010,0,0,1,1,1,1,0,1
ERR1469566,Neisseria gonorrhoeae,WGS,BioProject23,250,225320000,PRJEB9227,SAMEA3373456,44230425,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","s3.us-east-1,ena",2016-06-22,2016-06-22,2018-11-16,2018-03-09,ERX1540691,SAMEA3373456,SC,Wellcome Sanger Institute,2016-06-22T13:52:43Z,2018-03-09T13:23:44Z,public,Illumina HiSeq 2000,14202621,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-23T00:00:00Z,SAMEA3373456,ES011-sc-2286738,ERP010312,ES011,ES011-sc-2286738,ES011,ECDC_ES011,0,0,0,0,1,1,0,1
ERR1469567,Neisseria gonorrhoeae,WGS,BioProject23,250,254275500,PRJEB9227,SAMEA3373457,47926294,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","ena,s3.us-east-1",2016-06-22,2016-06-22,2018-11-16,2018-03-09,ERX1540692,SAMEA3373457,SC,Wellcome Sanger Institute,2016-06-22T13:52:43Z,2018-03-09T13:22:59Z,public,Illumina HiSeq 2000,14202633,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-23T00:00:00Z,SAMEA3373457,ES012-sc-2286740,ERP010312,ES012,ES012-sc-2286740,ES012,ECDC_ES012,0,0,0,0,1,1,0,1
ERR1469568,Neisseria gonorrhoeae,WGS,BioProject23,250,511259000,PRJEB9227,SAMEA3373458,94999894,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","ena,s3.us-east-1",2016-06-22,2016-06-22,2018-11-16,2018-03-09,ERX1540693,SAMEA3373458,SC,Wellcome Sanger Institute,2016-06-22T13:52:43Z,2018-03-09T13:22:53Z,public,Illumina HiSeq 2000,14202645,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-23T00:00:00Z,SAMEA3373458,ES013-sc-2286742,ERP010312,ES013,ES013-sc-2286742,ES013,ECDC_ES013,0,0,0,1,1,1,0,1
ERR1469569,Neisseria gonorrhoeae,WGS,BioProject23,250,426592500,PRJEB9227,SAMEA3373459,82440445,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","ena,s3.us-east-1",2016-06-22,2016-06-22,2018-11-16,2018-03-09,ERX1540694,SAMEA3373459,SC,Wellcome Sanger Institute,2016-06-22T13:52:43Z,2018-03-09T13:23:44Z,public,Illumina HiSeq 2000,14202657,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-23T00:00:00Z,SAMEA3373459,ES014-sc-2286744,ERP010312,ES014,ES014-sc-2286744,ES014,ECDC_ES014,0,0,0,1,1,1,0,1
ERR1469570,Neisseria gonorrhoeae,WGS,BioProject23,250,473969000,PRJEB9227,SAMEA3373461,88296893,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","ena,s3.us-east-1",2016-06-22,2016-06-22,2018-11-16,2018-03-09,ERX1540695,SAMEA3373461,SC,Wellcome Sanger Institute,2016-06-22T13:52:43Z,2018-03-09T13:22:53Z,public,Illumina HiSeq 2000,14202681,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-23T00:00:00Z,SAMEA3373461,ES016-sc-2286748,ERP010312,ES016,ES016-sc-2286748,ES016,ECDC_ES016,0,0,0,1,1,1,0,1
ERR1469571,Neisseria gonorrhoeae,WGS,BioProject23,250,495309750,PRJEB9227,SAMEA3373463,97833821,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","s3.us-east-1,ena",2016-06-22,2016-06-22,2018-11-16,2018-03-09,ERX1540696,SAMEA3373463,SC,Wellcome Sanger Institute,2016-06-22T13:52:43Z,2018-03-09T13:22:59Z,public,Illumina HiSeq 2000,14202610,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-23T00:00:00Z,SAMEA3373463,ES018-sc-2286752,ERP010312,ES018,ES018-sc-2286752,ES018,ECDC_ES018,0,0,0,1,1,1,0,1
ERR1469572,Neisseria gonorrhoeae,WGS,BioProject23,250,512614000,PRJEB9227,SAMEA3373464,98146321,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","ena,s3.us-east-1",2016-06-22,2016-06-22,2018-11-16,2018-03-09,ERX1540697,SAMEA3373464,SC,Wellcome Sanger Institute,2016-06-22T13:52:43Z,2018-03-09T13:22:53Z,public,Illumina HiSeq 2000,14202622,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-23T00:00:00Z,SAMEA3373464,ES019-sc-2286754,ERP010312,ES019,ES019-sc-2286754,ES019,ECDC_ES019,0,0,1,1,1,1,0,1
ERR1469573,Neisseria gonorrhoeae,WGS,BioProject23,250,554833000,PRJEB9227,SAMEA3373465,107971418,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","ena,s3.us-east-1",2016-06-22,2016-06-22,2018-11-16,2018-03-09,ERX1540698,SAMEA3373465,SC,Wellcome Sanger Institute,2016-06-22T13:52:43Z,2018-03-09T13:23:44Z,public,Illumina HiSeq 2000,14202634,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-23T00:00:00Z,SAMEA3373465,ES020-sc-2286756,ERP010312,ES020,ES020-sc-2286756,ES020,ECDC_ES020,0,0,0,0,0,1,0,0
ERR1469574,Neisseria gonorrhoeae,WGS,BioProject23,250,458557250,PRJEB9227,SAMEA3373466,82714572,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","ena,s3.us-east-1",2016-06-22,2016-06-22,2018-11-16,2018-03-09,ERX1540699,SAMEA3373466,SC,Wellcome Sanger Institute,2016-06-22T13:52:43Z,2018-03-09T13:22:59Z,public,Illumina HiSeq 2000,14202646,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-23T00:00:00Z,SAMEA3373466,ES021-sc-2286758,ERP010312,ES021,ES021-sc-2286758,ES021,ECDC_ES021,0,0,0,0,1,1,0,1
ERR1469575,Neisseria gonorrhoeae,WGS,BioProject23,250,506292000,PRJEB9227,SAMEA3373467,94002063,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","ena,s3.us-east-1",2016-06-22,2016-06-22,2018-11-16,2018-03-09,ERX1540700,SAMEA3373467,SC,Wellcome Sanger Institute,2016-06-22T13:52:43Z,2018-03-09T13:22:53Z,public,Illumina HiSeq 2000,14202658,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-23T00:00:00Z,SAMEA3373467,ES022-sc-2286760,ERP010312,ES022,ES022-sc-2286760,ES022,ECDC_ES022,0,0,1,1,1,1,0,1
ERR1469576,Neisseria gonorrhoeae,WGS,BioProject23,250,543670250,PRJEB9227,SAMEA3373469,101774215,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","s3.us-east-1,ena",2016-06-22,2016-06-22,2018-11-16,2018-03-09,ERX1540701,SAMEA3373469,SC,Wellcome Sanger Institute,2016-06-22T13:52:43Z,2018-03-09T13:22:59Z,public,Illumina HiSeq 2000,14202682,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-23T00:00:00Z,SAMEA3373469,ES024-sc-2286764,ERP010312,ES024,ES024-sc-2286764,ES024,ECDC_ES024,0,0,1,1,1,1,0,1
ERR1469577,Neisseria gonorrhoeae,WGS,BioProject23,250,257745000,PRJEB9227,SAMEA3373470,49489136,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","ena,s3.us-east-1",2016-06-22,2016-06-22,2018-11-16,2018-03-09,ERX1540702,SAMEA3373470,SC,Wellcome Sanger Institute,2016-06-22T13:52:43Z,2018-03-09T13:22:53Z,public,Illumina HiSeq 2000,14202599,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-23T00:00:00Z,SAMEA3373470,ES025-sc-2286766,ERP010312,ES025,ES025-sc-2286766,ES025,ECDC_ES025,0,0,1,1,1,1,0,1
ERR1469578,Neisseria gonorrhoeae,WGS,BioProject23,250,307812250,PRJEB9227,SAMEA3373471,60276230,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","ena,s3.us-east-1",2016-06-22,2016-06-22,2018-11-16,2018-03-09,ERX1540703,SAMEA3373471,SC,Wellcome Sanger Institute,2016-06-22T13:52:43Z,2018-03-09T13:23:44Z,public,Illumina HiSeq 2000,14202611,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-23T00:00:00Z,SAMEA3373471,ES026-sc-2286769,ERP010312,ES026,ES026-sc-2286769,ES026,ECDC_ES026,0,0,0,0,0,1,0,0
ERR1469579,Neisseria gonorrhoeae,WGS,BioProject23,250,307787750,PRJEB9227,SAMEA3373472,59956535,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","s3.us-east-1,ena",2016-06-22,2016-06-22,2018-11-16,2018-03-09,ERX1540704,SAMEA3373472,SC,Wellcome Sanger Institute,2016-06-22T13:52:43Z,2018-03-09T13:22:59Z,public,Illumina HiSeq 2000,14202623,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-23T00:00:00Z,SAMEA3373472,ES027-sc-2286770,ERP010312,ES027,ES027-sc-2286770,ES027,ECDC_ES027,0,0,0,0,1,1,0,1
ERR1469580,Neisseria gonorrhoeae,WGS,BioProject23,250,319421000,PRJEB9227,SAMEA3373473,59700034,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","s3.us-east-1,ena",2016-06-22,2016-06-22,2018-11-16,2018-03-09,ERX1540705,SAMEA3373473,SC,Wellcome Sanger Institute,2016-06-22T13:52:43Z,2018-03-09T13:22:53Z,public,Illumina HiSeq 2000,14202635,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-23T00:00:00Z,SAMEA3373473,ES028-sc-2286772,ERP010312,ES028,ES028-sc-2286772,ES028,ECDC_ES028,0,0,0,1,1,1,0,1
ERR1469581,Neisseria gonorrhoeae,WGS,BioProject23,250,289988250,PRJEB9227,SAMEA3373475,56317904,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","ena,s3.us-east-1",2016-06-22,2016-06-22,2018-11-16,2018-03-09,ERX1540706,SAMEA3373475,SC,Wellcome Sanger Institute,2016-06-22T13:52:43Z,2018-03-09T13:22:59Z,public,Illumina HiSeq 2000,14202659,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-23T00:00:00Z,SAMEA3373475,ES030-sc-2286775,ERP010312,ES030,ES030-sc-2286775,ES030,ECDC_ES030,0,0,0,0,1,1,0,1
ERR1469582,Neisseria gonorrhoeae,WGS,BioProject23,250,312522250,PRJEB9227,SAMEA3373477,58348911,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","ena,s3.us-east-1",2016-06-22,2016-06-22,2018-11-16,2018-03-09,ERX1540707,SAMEA3373477,SC,Wellcome Sanger Institute,2016-06-22T13:52:43Z,2018-03-09T13:23:44Z,public,Illumina HiSeq 2000,14202683,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-23T00:00:00Z,SAMEA3373477,ES032-sc-2286779,ERP010312,ES032,ES032-sc-2286779,ES032,ECDC_ES032,0,0,0,1,1,1,0,1
ERR1469583,Neisseria gonorrhoeae,WGS,BioProject23,250,213417000,PRJEB9227,SAMEA3373478,40566241,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","s3.us-east-1,ena",2016-06-22,2016-06-22,2018-11-16,2018-03-09,ERX1540708,SAMEA3373478,SC,Wellcome Sanger Institute,2016-06-22T13:52:43Z,2018-03-09T13:22:59Z,public,Illumina HiSeq 2000,14202600,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-23T00:00:00Z,SAMEA3373478,ES033-sc-2286781,ERP010312,ES033,ES033-sc-2286781,ES033,ECDC_ES033,0,0,0,0,1,1,0,1
ERR1469584,Neisseria gonorrhoeae,WGS,BioProject23,250,707957500,PRJEB9227,SAMEA3373479,136777864,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","s3.us-east-1,ena",2016-06-22,2016-06-22,2018-11-16,2018-03-09,ERX1540709,SAMEA3373479,SC,Wellcome Sanger Institute,2016-06-22T13:52:43Z,2018-03-09T13:22:53Z,public,Illumina HiSeq 2000,14202612,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-23T00:00:00Z,SAMEA3373479,ES034-sc-2286783,ERP010312,ES034,ES034-sc-2286783,ES034,ECDC_ES034,0,0,0,0,1,1,0,1
ERR1469585,Neisseria gonorrhoeae,WGS,BioProject23,250,663334750,PRJEB9227,SAMEA3373480,125562884,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","s3.us-east-1,ena",2016-06-22,2016-06-22,2018-11-16,2018-03-09,ERX1540710,SAMEA3373480,SC,Wellcome Sanger Institute,2016-06-22T13:52:43Z,2018-03-09T13:23:44Z,public,Illumina HiSeq 2000,14202624,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-23T00:00:00Z,SAMEA3373480,ES035-sc-2286785,ERP010312,ES035,ES035-sc-2286785,ES035,ECDC_ES035,0,0,0,0,1,1,0,1
ERR1469586,Neisseria gonorrhoeae,WGS,BioProject23,250,483843500,PRJEB9227,SAMEA3373482,94712489,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","s3.us-east-1,ena",2016-06-22,2016-06-22,2018-11-16,2018-03-09,ERX1540711,SAMEA3373482,SC,Wellcome Sanger Institute,2016-06-22T13:52:43Z,2018-03-09T13:22:53Z,public,Illumina HiSeq 2000,14202648,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-23T00:00:00Z,SAMEA3373482,ES037-sc-2286789,ERP010312,ES037,ES037-sc-2286789,ES037,ECDC_ES037,0,0,0,0,1,1,0,1
ERR1469587,Neisseria gonorrhoeae,WGS,BioProject23,250,275385750,PRJEB9227,SAMEA3373483,54921108,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","ena,s3.us-east-1",2016-06-22,2016-06-22,2018-11-16,2018-03-09,ERX1540712,SAMEA3373483,SC,Wellcome Sanger Institute,2016-06-22T13:52:43Z,2018-03-09T13:23:44Z,public,Illumina HiSeq 2000,14202660,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-23T00:00:00Z,SAMEA3373483,ES038-sc-2286791,ERP010312,ES038,ES038-sc-2286791,ES038,ECDC_ES038,0,0,0,1,1,1,0,1
ERR1469588,Neisseria gonorrhoeae,WGS,BioProject23,250,624740750,PRJEB9227,SAMEA3373485,121248073,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","ena,s3.us-east-1",2016-06-22,2016-06-22,2018-11-16,2018-03-09,ERX1540713,SAMEA3373485,SC,Wellcome Sanger Institute,2016-06-22T13:52:43Z,2018-03-09T13:22:53Z,public,Illumina HiSeq 2000,14202684,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-23T00:00:00Z,SAMEA3373485,ES040-sc-2286795,ERP010312,ES040,ES040-sc-2286795,ES040,ECDC_ES040,0,0,0,1,1,1,0,1
ERR1469589,Neisseria gonorrhoeae,WGS,BioProject23,250,944040500,PRJEB9227,SAMEA3373487,186742682,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","s3.us-east-1,ena",2016-06-22,2016-06-22,2018-11-16,2018-03-09,ERX1540714,SAMEA3373487,SC,Wellcome Sanger Institute,2016-06-22T13:52:43Z,2018-03-09T13:22:59Z,public,Illumina HiSeq 2000,14202613,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-23T00:00:00Z,SAMEA3373487,ES042-sc-2286798,ERP010312,ES042,ES042-sc-2286798,ES042,ECDC_ES042,0,0,0,1,1,1,0,1
ERR1469590,Neisseria gonorrhoeae,WGS,BioProject23,250,484273500,PRJEB9227,SAMEA3373488,92120884,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","s3.us-east-1,ena",2016-06-22,2016-06-22,2018-11-16,2018-03-09,ERX1540715,SAMEA3373488,SC,Wellcome Sanger Institute,2016-06-22T13:52:43Z,2018-03-09T13:22:53Z,public,Illumina HiSeq 2000,14202625,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-23T00:00:00Z,SAMEA3373488,ES043-sc-2286800,ERP010312,ES043,ES043-sc-2286800,ES043,ECDC_ES043,0,0,1,1,1,1,0,1
ERR1469591,Neisseria gonorrhoeae,WGS,BioProject23,250,498089750,PRJEB9227,SAMEA3373489,93061738,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","s3,ena","ena,s3.us-east-1",2016-06-22,2016-06-22,2018-11-16,2018-03-09,ERX1540716,SAMEA3373489,SC,Wellcome Sanger Institute,2016-06-22T13:52:43Z,2018-03-09T13:23:44Z,public,Illumina HiSeq 2000,14202637,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-23T00:00:00Z,SAMEA3373489,ES044-sc-2286801,ERP010312,ES044,ES044-sc-2286801,ES044,ECDC_ES044,0,0,1,1,1,1,0,1
ERR1469592,Neisseria gonorrhoeae,WGS,BioProject23,250,493887000,PRJEB9227,SAMEA3373490,92334930,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","s3.us-east-1,ena",2016-06-22,2016-06-22,2018-11-16,2018-03-09,ERX1540717,SAMEA3373490,SC,Wellcome Sanger Institute,2016-06-22T13:52:43Z,2018-03-09T13:22:59Z,public,Illumina HiSeq 2000,14202649,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-23T00:00:00Z,SAMEA3373490,ES045-sc-2286803,ERP010312,ES045,ES045-sc-2286803,ES045,ECDC_ES045,0,0,0,1,1,1,0,1
ERR1469593,Neisseria gonorrhoeae,WGS,BioProject23,250,492497250,PRJEB9227,SAMEA3373491,89469226,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","s3.us-east-1,ena",2016-06-22,2016-06-22,2018-11-16,2018-03-09,ERX1540718,SAMEA3373491,SC,Wellcome Sanger Institute,2016-06-22T13:52:43Z,2018-03-09T13:22:53Z,public,Illumina HiSeq 2000,14202661,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-23T00:00:00Z,SAMEA3373491,ES046-sc-2286805,ERP010312,ES046,ES046-sc-2286805,ES046,ECDC_ES046,0,0,0,0,1,1,0,1
ERR1471119,Neisseria gonorrhoeae,WGS,BioProject23,250,2564995750,PRJEB9227,SAMEA3373449,494164352,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","s3.us-east-1,ena",2016-06-27,2016-06-23,2018-11-16,2018-03-09,ERX1542244,SAMEA3373449,SC,Wellcome Sanger Institute,2016-06-23T09:03:25Z,2018-03-09T13:22:53Z,public,Illumina HiSeq 2000,14202632,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-28T00:00:00Z,SAMEA3373449,ES004-sc-2286722,ERP010312,ES004,ES004-sc-2286722,ES004,ECDC_ES004,0,0,0,0,1,0,0,0
ERR1471120,Neisseria gonorrhoeae,WGS,BioProject23,250,819346500,PRJEB9227,SAMEA3373451,163417406,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","ena,s3.us-east-1",2016-06-27,2016-06-23,2018-11-16,2018-03-09,ERX1542245,SAMEA3373451,SC,Wellcome Sanger Institute,2016-06-23T09:03:25Z,2018-03-09T13:22:59Z,public,Illumina HiSeq 2000,14202656,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-28T00:00:00Z,SAMEA3373451,ES006-sc-2286727,ERP010312,ES006,ES006-sc-2286727,ES006,ECDC_ES006,0,0,0,0,0,0,0,0
ERR1471121,Neisseria gonorrhoeae,WGS,BioProject23,250,322460500,PRJEB9227,SAMEA3373454,65640903,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","ena,s3","ena,s3.us-east-1",2016-06-27,2016-06-23,2018-11-16,2018-03-09,ERX1542246,SAMEA3373454,SC,Wellcome Sanger Institute,2016-06-23T09:03:25Z,2018-03-09T13:22:59Z,public,Illumina HiSeq 2000,14202597,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-28T00:00:00Z,SAMEA3373454,ES009-sc-2286733,ERP010312,ES009,ES009-sc-2286733,ES009,ECDC_ES009,0,0,0,0,1,1,0,1
ERR1471122,Neisseria gonorrhoeae,WGS,BioProject23,250,424372500,PRJEB9227,SAMEA3373460,82894702,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","s3.us-east-1,ena",2016-06-27,2016-06-23,2018-11-16,2018-03-09,ERX1542247,SAMEA3373460,SC,Wellcome Sanger Institute,2016-06-23T09:03:25Z,2018-03-09T13:22:59Z,public,Illumina HiSeq 2000,14202669,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-28T00:00:00Z,SAMEA3373460,ES015-sc-2286746,ERP010312,ES015,ES015-sc-2286746,ES015,ECDC_ES015,0,0,1,1,1,1,0,1
ERR1471123,Neisseria gonorrhoeae,WGS,BioProject23,250,387982750,PRJEB9227,SAMEA3373462,74223097,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","s3.us-east-1,ena",2016-06-27,2016-06-23,2018-11-16,2018-03-09,ERX1542248,SAMEA3373462,SC,Wellcome Sanger Institute,2016-06-23T09:03:25Z,2018-03-09T13:23:44Z,public,Illumina HiSeq 2000,14202598,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-28T00:00:00Z,SAMEA3373462,ES017-sc-2286750,ERP010312,ES017,ES017-sc-2286750,ES017,ECDC_ES017,0,0,1,1,1,1,0,1
ERR1471124,Neisseria gonorrhoeae,WGS,BioProject23,250,523352250,PRJEB9227,SAMEA3373468,102088987,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","ena,s3.us-east-1",2016-06-27,2016-06-23,2018-11-16,2018-03-09,ERX1542249,SAMEA3373468,SC,Wellcome Sanger Institute,2016-06-23T09:03:25Z,2018-03-09T13:23:44Z,public,Illumina HiSeq 2000,14202670,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-28T00:00:00Z,SAMEA3373468,ES023-sc-2286762,ERP010312,ES023,ES023-sc-2286762,ES023,ECDC_ES023,0,0,0,1,1,1,0,1
ERR1471125,Neisseria gonorrhoeae,WGS,BioProject23,250,446999500,PRJEB9227,SAMEA3373474,84533164,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","s3.us-east-1,ena",2016-06-27,2016-06-23,2018-11-16,2018-03-09,ERX1542250,SAMEA3373474,SC,Wellcome Sanger Institute,2016-06-23T09:03:25Z,2018-03-09T13:23:44Z,public,Illumina HiSeq 2000,14202647,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-28T00:00:00Z,SAMEA3373474,ES029-sc-2286774,ERP010312,ES029,ES029-sc-2286774,ES029,ECDC_ES029,0,0,0,0,1,1,0,1
ERR1471126,Neisseria gonorrhoeae,WGS,BioProject23,250,411998250,PRJEB9227,SAMEA3373476,78219999,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","s3.us-east-1,ena",2016-06-27,2016-06-23,2018-11-16,2018-03-09,ERX1542251,SAMEA3373476,SC,Wellcome Sanger Institute,2016-06-23T09:03:25Z,2018-03-09T13:22:53Z,public,Illumina HiSeq 2000,14202671,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-28T00:00:00Z,SAMEA3373476,ES031-sc-2286777,ERP010312,ES031,ES031-sc-2286777,ES031,ECDC_ES031,0,0,0,1,1,1,0,1
ERR1471127,Neisseria gonorrhoeae,WGS,BioProject23,250,272848000,PRJEB9227,SAMEA3373484,52021879,THE WELLCOME TRUST SANGER INSTITUTE,public,"cram,sra","s3,ena","ena,s3.us-east-1",2016-06-27,2016-06-23,2018-11-16,2018-03-09,ERX1542252,SAMEA3373484,SC,Wellcome Sanger Institute,2016-06-23T09:03:25Z,2018-03-09T13:22:59Z,public,Illumina HiSeq 2000,14202672,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-28T00:00:00Z,SAMEA3373484,ES039-sc-2286793,ERP010312,ES039,ES039-sc-2286793,ES039,ECDC_ES039,0,0,0,0,1,1,0,1
ERR1471128,Neisseria gonorrhoeae,WGS,BioProject23,250,603056500,PRJEB9227,SAMEA3373486,116473477,THE WELLCOME TRUST SANGER INSTITUTE,public,"sra,cram","ena,s3","ena,s3.us-east-1",2016-06-27,2016-06-23,2018-11-16,2018-03-09,ERX1542253,SAMEA3373486,SC,Wellcome Sanger Institute,2016-06-23T09:03:25Z,2018-03-09T13:23:44Z,public,Illumina HiSeq 2000,14202601,PAIRED,RANDOM,GENOMIC,Neisseria gonorrhoeae,ILLUMINA,2016-06-28T00:00:00Z,SAMEA3373486,ES041-sc-2286796,ERP010312,ES041,ES041-sc-2286796,ES041,ECDC_ES041,0,0,0,1,1,1,0,1
