isolate_id,taxon_name,sample_name,AMC,AMI,AMP,AMS,AMX,AZT,CAZ,CEP,CFZ,CHL,CIP,CL,CLI,CRO,CTX,CXM,DOR,DOX,ERP,ERY,FA,FEP,FOX,GEN,IMI,KAN,LEV,MET,MIN,MRP,NAL,NIT,NMN,OFL,OXA,PEN,PTZ,RIF,SIZ,SPT,STR,SXT,TCC,TET,TGC,TMP,TOB,study_accession,secondary_sample_accession,experiment_accession,run_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,sra_ftp
126995,Acinetobacter baumannii,SAMN04446551,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA300270,SRS1267519,SRX1550871,SRR3131230,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/000/SRR3131230/SRR3131230_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/000/SRR3131230/SRR3131230_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/000/SRR3131230
126996,Acinetobacter baumannii,SAMN04446555,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,PRJNA300270,SRS1267535,SRX1550875,SRR3131234,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/004/SRR3131234/SRR3131234_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/004/SRR3131234/SRR3131234_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/004/SRR3131234
126997,Acinetobacter baumannii,SAMN04446556,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,PRJNA300270,SRS1267534,SRX1550876,SRR3131235,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3131235/SRR3131235_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3131235/SRR3131235_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/005/SRR3131235
126998,Acinetobacter baumannii,SAMN04446557,NA,R,NA,I,NA,NA,I,NA,NA,NA,R,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,PRJNA300270,SRS1267533,SRX1550877,SRR3131236,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/006/SRR3131236/SRR3131236_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/006/SRR3131236/SRR3131236_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/006/SRR3131236
126999,Acinetobacter baumannii,SAMN04446558,NA,R,NA,I,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I,S,NA,NA,PRJNA300270,SRS1267532,SRX1550878,SRR3131237,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3131237/SRR3131237_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3131237/SRR3131237_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/007/SRR3131237
127000,Acinetobacter baumannii,SAMN04446559,R,I,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,PRJNA300270,SRS1267531,SRX1550879,SRR3131238,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/008/SRR3131238/SRR3131238_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/008/SRR3131238/SRR3131238_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/008/SRR3131238
127001,Acinetobacter baumannii,SAMN04446560,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,S,NA,I,PRJNA300270,SRS1267530,SRX1550880,SRR3131239,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/009/SRR3131239/SRR3131239_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/009/SRR3131239/SRR3131239_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/009/SRR3131239
127002,Acinetobacter baumannii,SAMN04447699,NA,NA,NA,I,NA,R,I,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,PRJNA300270,SRS1268491,SRX1552540,SRR3133084,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/004/SRR3133084/SRR3133084_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/004/SRR3133084/SRR3133084_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/004/SRR3133084
127004,Acinetobacter baumannii,SAMN04447701,NA,NA,NA,I,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA300270,SRS1268530,SRX1552542,SRR3133086,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/006/SRR3133086/SRR3133086_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/006/SRR3133086/SRR3133086_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/006/SRR3133086
127005,Acinetobacter baumannii,SAMN04447702,NA,NA,NA,NA,NA,R,I,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,I,I,NA,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRJNA300270,SRS1268529,SRX1552543,SRR3133087,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3133087/SRR3133087_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3133087/SRR3133087_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/007/SRR3133087
127006,Acinetobacter baumannii,SAMN04447703,NA,NA,NA,NA,NA,R,I,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,I,I,NA,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,PRJNA300270,SRS1268528,SRX1552544,SRR3133088,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/008/SRR3133088/SRR3133088_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/008/SRR3133088/SRR3133088_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/008/SRR3133088
127007,Acinetobacter baumannii,SAMN04447704,NA,NA,NA,NA,NA,R,I,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,PRJNA300270,SRS1268527,SRX1552545,SRR3133089,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/009/SRR3133089/SRR3133089_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/009/SRR3133089/SRR3133089_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/009/SRR3133089
127008,Acinetobacter baumannii,SAMN04447705,NA,NA,NA,I,NA,R,I,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,I,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,PRJNA300270,SRS1268526,SRX1552546,SRR3133090,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/000/SRR3133090/SRR3133090_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/000/SRR3133090/SRR3133090_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/000/SRR3133090
127009,Acinetobacter baumannii,SAMN04447706,NA,NA,NA,NA,NA,R,I,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,I,I,NA,I,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,PRJNA300270,SRS1268525,SRX1552547,SRR3133091,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3133091/SRR3133091_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3133091/SRR3133091_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/001/SRR3133091
127010,Acinetobacter baumannii,SAMN04447707,NA,NA,NA,I,NA,R,I,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,I,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,PRJNA300270,SRS1268524,SRX1552548,SRR3133092,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/002/SRR3133092/SRR3133092_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/002/SRR3133092/SRR3133092_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/002/SRR3133092
127011,Acinetobacter baumannii,SAMN04447708,NA,NA,NA,I,NA,R,I,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,I,PRJNA300270,SRS1268523,SRX1552549,SRR3133093,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/003/SRR3133093/SRR3133093_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/003/SRR3133093/SRR3133093_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/003/SRR3133093
127012,Acinetobacter baumannii,SAMN04447709,NA,NA,NA,NA,NA,R,I,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,I,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,PRJNA300270,SRS1268503,SRX1552550,SRR3133094,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/004/SRR3133094/SRR3133094_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/004/SRR3133094/SRR3133094_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/004/SRR3133094
127013,Acinetobacter baumannii,SAMN04447710,NA,NA,NA,NA,NA,R,I,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,PRJNA300270,SRS1268502,SRX1552551,SRR3133095,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3133095/SRR3133095_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3133095/SRR3133095_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/005/SRR3133095
127014,Acinetobacter baumannii,SAMN04447711,NA,NA,NA,NA,NA,R,I,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,I,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,PRJNA300270,SRS1268501,SRX1552552,SRR3133096,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/006/SRR3133096/SRR3133096_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/006/SRR3133096/SRR3133096_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/006/SRR3133096
127015,Acinetobacter baumannii,SAMN04447712,NA,NA,NA,S,NA,R,I,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,PRJNA300270,SRS1268500,SRX1552553,SRR3133097,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3133097/SRR3133097_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3133097/SRR3133097_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/007/SRR3133097
127016,Acinetobacter baumannii,SAMN04447713,NA,NA,NA,NA,NA,R,I,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,I,I,NA,I,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,PRJNA300270,SRS1268499,SRX1552554,SRR3133098,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/008/SRR3133098/SRR3133098_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/008/SRR3133098/SRR3133098_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/008/SRR3133098
127017,Acinetobacter baumannii,SAMN04447714,NA,R,NA,I,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,PRJNA300270,SRS1268498,SRX1552555,SRR3133099,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/009/SRR3133099/SRR3133099_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/009/SRR3133099/SRR3133099_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/009/SRR3133099
127018,Acinetobacter baumannii,SAMN04447715,NA,NA,NA,NA,NA,R,I,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,PRJNA300270,SRS1268497,SRX1552556,SRR3133100,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/000/SRR3133100/SRR3133100_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/000/SRR3133100/SRR3133100_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/000/SRR3133100
127019,Acinetobacter baumannii,SAMN04447716,NA,NA,NA,NA,NA,R,I,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,PRJNA300270,SRS1268496,SRX1552557,SRR3133101,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3133101/SRR3133101_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3133101/SRR3133101_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/001/SRR3133101
127020,Acinetobacter baumannii,SAMN04447717,NA,NA,NA,I,NA,R,I,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,PRJNA300270,SRS1268495,SRX1552558,SRR3133102,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/002/SRR3133102/SRR3133102_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/002/SRR3133102/SRR3133102_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/002/SRR3133102
127021,Acinetobacter baumannii,SAMN04447718,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,S,PRJNA300270,SRS1268494,SRX1552559,SRR3133103,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/003/SRR3133103/SRR3133103_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/003/SRR3133103/SRR3133103_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/003/SRR3133103
127022,Acinetobacter baumannii,SAMN04447719,NA,NA,NA,NA,NA,R,I,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,I,NA,NA,R,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,PRJNA300270,SRS1268493,SRX1552560,SRR3133104,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/004/SRR3133104/SRR3133104_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/004/SRR3133104/SRR3133104_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/004/SRR3133104
127023,Acinetobacter baumannii,SAMN04447720,NA,NA,NA,I,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,I,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,PRJNA300270,SRS1268492,SRX1552561,SRR3133105,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3133105/SRR3133105_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3133105/SRR3133105_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/005/SRR3133105
127024,Acinetobacter baumannii,SAMN04447721,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,I,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,PRJNA300270,SRS1268505,SRX1552562,SRR3133106,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/006/SRR3133106/SRR3133106_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/006/SRR3133106/SRR3133106_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/006/SRR3133106
127025,Acinetobacter baumannii,SAMN04447722,NA,S,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I,PRJNA300270,SRS1268504,SRX1552563,SRR3133107,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3133107/SRR3133107_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3133107/SRR3133107_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/007/SRR3133107
127039,Acinetobacter baumannii,SAMN04448596,NA,R,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,I,PRJNA300270,SRS1269938,SRX1554071,SRR3135171,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3135171/SRR3135171_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3135171/SRR3135171_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/001/SRR3135171
127040,Acinetobacter baumannii,SAMN04448648,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,PRJNA300270,SRS1269984,SRX1554138,SRR3135275,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3135275/SRR3135275_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3135275/SRR3135275_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/005/SRR3135275
127041,Acinetobacter baumannii,SAMN04450953,NA,R,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,S,NA,NA,PRJNA300270,SRS1271519,SRX1556001,SRR3137567,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3137567/SRR3137567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3137567/SRR3137567_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/007/SRR3137567
127042,Acinetobacter baumannii,SAMN04450954,NA,R,NA,S,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,S,NA,NA,PRJNA300270,SRS1271518,SRX1556002,SRR3137568,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/008/SRR3137568/SRR3137568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/008/SRR3137568/SRR3137568_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/008/SRR3137568
127043,Acinetobacter baumannii,SAMN04450955,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,R,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,S,NA,NA,PRJNA300270,SRS1271553,SRX1556004,SRR3137569,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/009/SRR3137569/SRR3137569_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/009/SRR3137569/SRR3137569_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/009/SRR3137569
127044,Acinetobacter baumannii,SAMN04450956,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,R,NA,S,NA,NA,NA,NA,NA,NA,NA,S,NA,R,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,S,NA,NA,PRJNA300270,SRS1271552,SRX1556005,SRR3137570,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/000/SRR3137570/SRR3137570_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/000/SRR3137570/SRR3137570_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/000/SRR3137570
127045,Acinetobacter baumannii,SAMN04450957,NA,NA,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,R,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,S,NA,NA,PRJNA300270,SRS1271551,SRX1556006,SRR3137571,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3137571/SRR3137571_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3137571/SRR3137571_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/001/SRR3137571
127046,Acinetobacter baumannii,SAMN04450958,NA,R,NA,NA,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,R,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,S,NA,I,PRJNA300270,SRS1271550,SRX1556007,SRR3137572,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/002/SRR3137572/SRR3137572_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/002/SRR3137572/SRR3137572_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/002/SRR3137572
127048,Acinetobacter baumannii,SAMN04450960,NA,NA,R,NA,NA,I,S,NA,NA,NA,NA,NA,NA,NA,I,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,PRJNA300270,SRS1271548,SRX1556009,SRR3137574,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/004/SRR3137574/SRR3137574_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/004/SRR3137574/SRR3137574_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR313/004/SRR3137574
