labnumber,source,country,lineage,WGSlocation,SRA,Bioproject,phenotypicmethod,Agentsroutinelytestedinthis,Criticalconcentrations,Isoniazid,Rifampicin,Ethambutol,Pyrazinamide,study_accession,sample_accession,experiment_accession,run_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,sra_ftp,Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,Experiment,GENOTYPE,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host_disease,Host,Instrument,Isolate,Isolation_Source,Lat_Lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,DATASTORE filetype,DATASTORE provider,DATASTORE region
4301-09,MSF,Swaziland,lineage4,Germany,ERR2199947,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7181-09,MSF,Swaziland,LAM,Germany,ERR553358,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5115-09,MSF,Swaziland,S-type,Germany,ERR2200004,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5759-09,MSF,Swaziland,Beijing,Germany,ERR2200051,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215-10,MSF,Swaziland,lineage4,Germany,ERR2199813 ERR2199814 ERR2199815,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4337-09,MSF,Swaziland,S-type,Germany,ERR2199951,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5239-09,MSF,Swaziland,EAI,Germany,ERR2200013,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4261-09,MSF,Swaziland,lineage4,Germany,ERR2199928,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5771-09,MSF,Swaziland,Beijing,Germany,ERR2200052,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4262-09,MSF,Swaziland,LAM,Germany,ERR2199929,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10507-09,MSF,Swaziland,Beijing,Germany,ERR553313,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5554-09,MSF,Swaziland,Haarlem,Germany,ERR2200037,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7700-09,MSF,Swaziland,S-type,Germany,ERR552745,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4700-09,MSF,Swaziland,S-type,Germany,ERR551609,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,R,n/a,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5146-09,MSF,Swaziland,lineage4,Germany,ERR552701,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,R,R,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5109-09,MSF,Swaziland,S-type,Germany,ERR552540,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,R,R,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4345-09,MSF,Swaziland,EAI,Germany,ERR2199955,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5075-09,MSF,Swaziland,lineage4,Germany,ERR2199990,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5287-09,MSF,Swaziland,Beijing,Germany,ERR2200025,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10512-09,MSF,Swaziland,EAI,Germany,ERR551319,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6255-09,MSF,Swaziland,X-type,Germany,ERR551937 ERR551938,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7192-09,MSF,Swaziland,Haarlem,Germany,ERR551578,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,R,R,S,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4330-09,MSF,Swaziland,lineage4,Germany,ERR552456,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,R,R,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10115-09,MSF,Swaziland,S-type,Germany,ERR2199748 ERR552077,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4252-09,MSF,Swaziland,X-type,Germany,ERR550619,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5073-09,MSF,Swaziland,X-type,Germany,ERR552751,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,R,R,R,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113-10,MSF,Swaziland,Haarlem,Germany,ERR551537,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,R,R,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11234-09,MSF,Swaziland,EAI,Germany,ERR2199793 ERR553059,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5269-09,MSF,Swaziland,Haarlem,Germany,ERR2200020,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8591-09,MSF,Swaziland,X-type,Germany,ERR552181 ERR552182,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,R,R,R,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11236-09,MSF,Swaziland,EAI,Germany,ERR550754,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8580-09,MSF,Swaziland,LAM,Germany,ERR2200117,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5117-09,MSF,Swaziland,lineage4,Germany,ERR2200005,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6653-09,MSF,Swaziland,LAM,Germany,ERR2200088,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5069-09,MSF,Swaziland,X-type,Germany,ERR2199988 ERR550636,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5558-09,MSF,Swaziland,EAI,Germany,ERR551899,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6087-09,MSF,Swaziland,X-type,Germany,ERR2200068 ERR2200069,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8784-09,MSF,Swaziland,lineage4,Germany,ERR552809,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7172-09,MSF,Swaziland,lineage4,Germany,ERR2200103,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4272-09,MSF,Swaziland,X-type,Germany,ERR2199935,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10294-09,MSF,Swaziland,S-type,Germany,ERR2199757 ERR552496,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6256-09,MSF,Swaziland,X-type,Germany,ERR2200078,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4712-09,MSF,Swaziland,X-type,Germany,ERR552518,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6268-09,MSF,Swaziland,Haarlem,Germany,ERR2200080,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6267-09,MSF,Swaziland,X-type,Germany,ERR552993 ERR552994,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5539-09,MSF,Swaziland,lineage4,Germany,ERR2200032,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5544-09,MSF,Swaziland,X-type,Germany,ERR2200033,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6269-09,MSF,Swaziland,Haarlem,Germany,ERR553216,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213-10,MSF,Swaziland,Haarlem,Germany,ERR2199811 ERR553284,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,S,S,S,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7171-09,MSF,Swaziland,X-type,Germany,ERR553264,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,R,R,R,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5118-09,MSF,Swaziland,S-type,Germany,ERR550867 ERR550868,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6265-09,MSF,Swaziland,Beijing,Germany,ERR552743,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4270-09,MSF,Swaziland,Beijing,Germany,ERR2199933,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5080-09,MSF,Swaziland,S-type,Germany,ERR552599,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5772-09,MSF,Swaziland,X-type,Germany,ERR550734,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8581-09,MSF,Swaziland,lineage4,Germany,ERR552463,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,R,R,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4289-09,MSF,Swaziland,LAM,Germany,ERR552352,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,R,S,S,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4725-09,MSF,Swaziland,S-type,Germany,ERR552637,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,R,n/a,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8781-09,MSF,Swaziland,S-type,Germany,ERR552070,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,R,R,R,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10116-09,MSF,Swaziland,S-type,Germany,ERR2199749,NA,MGIT 960,HRE,H 0.1µg/mL; R 1µg/mL; E 5µg/mL; Z 100µg/mL,S,S,S,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
