study_accession,Isolate accession number,secondary_sample_accession,experiment_accession,run_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,sra_ftp,Nucleotide archive,Set,Isoniazid,Rifampicin,Ethambutol,Pyrazinamide,Streptomycin,Ciprofloxacin,Moxifloxacin,Ofloxacin,Amikacin,Capreomycin,Kanamycin,sample_accession
PRJNA282721,SAMN03648553,SRS991159,SRX1096000,SRR2101306,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/006/SRR2101306/SRR2101306_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/006/SRR2101306/SRR2101306_2.fastq.gz,NA,NA,ncbi,validation,R,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648554,SRS991157,SRX1096001,SRR2101307,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/007/SRR2101307/SRR2101307_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/007/SRR2101307/SRR2101307_2.fastq.gz,NA,NA,ncbi,validation,R,R,S,R,R,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648555,SRS991156,SRX1096002,SRR2101308,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/008/SRR2101308/SRR2101308_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/008/SRR2101308/SRR2101308_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648556,SRS990635,SRX1096003,SRR2101309,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/009/SRR2101309/SRR2101309_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/009/SRR2101309/SRR2101309_2.fastq.gz,NA,NA,ncbi,validation,R,S,S,S,S,No result,S,S,S,S,No result,NA
PRJNA282721,SAMN03648557,SRS990634,SRX1096004,SRR2101310,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/000/SRR2101310/SRR2101310_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/000/SRR2101310/SRR2101310_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648558,SRS990636,SRX1096005,SRR2101311,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/001/SRR2101311/SRR2101311_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/001/SRR2101311/SRR2101311_2.fastq.gz,NA,NA,ncbi,validation,R,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648559,SRS991155,SRX1096006,SRR2101312,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/002/SRR2101312/SRR2101312_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/002/SRR2101312/SRR2101312_2.fastq.gz,NA,NA,ncbi,validation,R,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648560,SRS991154,SRX1096007,SRR2101313,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/003/SRR2101313/SRR2101313_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/003/SRR2101313/SRR2101313_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648561,SRS991152,SRX1096008,SRR2101314,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/004/SRR2101314/SRR2101314_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/004/SRR2101314/SRR2101314_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648562,SRS991153,SRX1096009,SRR2101315,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/005/SRR2101315/SRR2101315_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/005/SRR2101315/SRR2101315_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648563,SRS990637,SRX1096010,SRR2101316,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/006/SRR2101316/SRR2101316_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/006/SRR2101316/SRR2101316_2.fastq.gz,NA,NA,ncbi,validation,R,S,S,R,S,No result,R,R,R,R,S,NA
PRJNA282721,SAMN03648564,SRS990638,SRX1096011,SRR2101317,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/007/SRR2101317/SRR2101317_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/007/SRR2101317/SRR2101317_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648565,SRS990639,SRX1096012,SRR2101318,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/008/SRR2101318/SRR2101318_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/008/SRR2101318/SRR2101318_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648566,SRS991151,SRX1096013,SRR2101319,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/009/SRR2101319/SRR2101319_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/009/SRR2101319/SRR2101319_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648567,SRS991150,SRX1096014,SRR2101320,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/000/SRR2101320/SRR2101320_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/000/SRR2101320/SRR2101320_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03648568,SRS991149,SRX1096015,SRR2101321,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/001/SRR2101321/SRR2101321_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/001/SRR2101321/SRR2101321_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03648569,SRS991146,SRX1096016,SRR2101322,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/002/SRR2101322/SRR2101322_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/002/SRR2101322/SRR2101322_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648570,SRS991147,SRX1096017,SRR2101323,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/003/SRR2101323/SRR2101323_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/003/SRR2101323/SRR2101323_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03648571,SRS991148,SRX1096018,SRR2101324,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/004/SRR2101324/SRR2101324_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/004/SRR2101324/SRR2101324_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03648572,SRS991145,SRX1096019,SRR2101325,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/005/SRR2101325/SRR2101325_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/005/SRR2101325/SRR2101325_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03648573,SRS991144,SRX1096020,SRR2101326,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/006/SRR2101326/SRR2101326_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/006/SRR2101326/SRR2101326_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03648574,SRS991143,SRX1096021,SRR2101327,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/007/SRR2101327/SRR2101327_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/007/SRR2101327/SRR2101327_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03648575,SRS991142,SRX1096022,SRR2101328,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/008/SRR2101328/SRR2101328_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/008/SRR2101328/SRR2101328_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03648576,SRS991141,SRX1096023,SRR2101329,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/009/SRR2101329/SRR2101329_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/009/SRR2101329/SRR2101329_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03648577,SRS991140,SRX1096024,SRR2101330,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/000/SRR2101330/SRR2101330_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/000/SRR2101330/SRR2101330_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648578,SRS991139,SRX1096025,SRR2101331,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/001/SRR2101331/SRR2101331_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/001/SRR2101331/SRR2101331_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648579,SRS991138,SRX1096026,SRR2101332,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/002/SRR2101332/SRR2101332_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/002/SRR2101332/SRR2101332_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648580,SRS990640,SRX1096027,SRR2101333,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/003/SRR2101333/SRR2101333_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/003/SRR2101333/SRR2101333_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648581,SRS990641,SRX1096028,SRR2101334,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/004/SRR2101334/SRR2101334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/004/SRR2101334/SRR2101334_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648582,SRS991137,SRX1096029,SRR2101335,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/005/SRR2101335/SRR2101335_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/005/SRR2101335/SRR2101335_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648583,SRS991136,SRX1096030,SRR2101336,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/006/SRR2101336/SRR2101336_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/006/SRR2101336/SRR2101336_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648584,SRS991135,SRX1096031,SRR2101337,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/007/SRR2101337/SRR2101337_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/007/SRR2101337/SRR2101337_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648585,SRS991134,SRX1096032,SRR2101338,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/008/SRR2101338/SRR2101338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/008/SRR2101338/SRR2101338_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648586,SRS991133,SRX1096033,SRR2101339,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/009/SRR2101339/SRR2101339_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/009/SRR2101339/SRR2101339_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648587,SRS991132,SRX1096034,SRR2101340,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/000/SRR2101340/SRR2101340_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/000/SRR2101340/SRR2101340_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648588,SRS991131,SRX1096035,SRR2101341,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/001/SRR2101341/SRR2101341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/001/SRR2101341/SRR2101341_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648589,SRS990642,SRX1096036,SRR2101342,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/002/SRR2101342/SRR2101342_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/002/SRR2101342/SRR2101342_2.fastq.gz,NA,NA,ncbi,validation,R,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648590,SRS990643,SRX1096037,SRR2101343,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/003/SRR2101343/SRR2101343_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/003/SRR2101343/SRR2101343_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648591,SRS991130,SRX1096038,SRR2101344,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/004/SRR2101344/SRR2101344_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/004/SRR2101344/SRR2101344_2.fastq.gz,NA,NA,ncbi,validation,R,R,S,R,R,No result,R,R,R,R,R,NA
PRJNA282721,SAMN03648592,SRS990644,SRX1096039,SRR2101345,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/005/SRR2101345/SRR2101345_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/005/SRR2101345/SRR2101345_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03648593,SRS991129,SRX1096040,SRR2101346,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/006/SRR2101346/SRR2101346_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/006/SRR2101346/SRR2101346_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03648594,SRS990645,SRX1096041,SRR2101347,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/007/SRR2101347/SRR2101347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/007/SRR2101347/SRR2101347_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03648595,SRS991128,SRX1096042,SRR2101348,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/008/SRR2101348/SRR2101348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/008/SRR2101348/SRR2101348_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03648596,SRS991127,SRX1096043,SRR2101349,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/009/SRR2101349/SRR2101349_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/009/SRR2101349/SRR2101349_2.fastq.gz,NA,NA,ncbi,training,R,S,S,S,S,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03648597,SRS990646,SRX1096044,SRR2101350,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/000/SRR2101350/SRR2101350_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/000/SRR2101350/SRR2101350_2.fastq.gz,NA,NA,ncbi,training,S,S,S,S,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03648598,SRS991126,SRX1096045,SRR2101351,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/001/SRR2101351/SRR2101351_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/001/SRR2101351/SRR2101351_2.fastq.gz,NA,NA,ncbi,training,R,S,S,R,No result,No result,No result,No result,No result,No result,No result,NA
PRJNA282721,SAMN03648599,SRS991125,SRX1096046,SRR2101352,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/002/SRR2101352/SRR2101352_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/002/SRR2101352/SRR2101352_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648600,SRS991124,SRX1096047,SRR2101353,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/003/SRR2101353/SRR2101353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/003/SRR2101353/SRR2101353_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648601,SRS990647,SRX1096048,SRR2101354,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/004/SRR2101354/SRR2101354_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/004/SRR2101354/SRR2101354_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648602,SRS991123,SRX1096049,SRR2101355,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/005/SRR2101355/SRR2101355_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/005/SRR2101355/SRR2101355_2.fastq.gz,NA,NA,ncbi,training,S,No result,S,No result,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648603,SRS991122,SRX1096050,SRR2101356,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/006/SRR2101356/SRR2101356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/006/SRR2101356/SRR2101356_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648604,SRS991121,SRX1096051,SRR2101357,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/007/SRR2101357/SRR2101357_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/007/SRR2101357/SRR2101357_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,R,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648605,SRS991120,SRX1096052,SRR2101358,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/008/SRR2101358/SRR2101358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/008/SRR2101358/SRR2101358_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648606,SRS991118,SRX1096053,SRR2101359,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/009/SRR2101359/SRR2101359_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/009/SRR2101359/SRR2101359_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648607,SRS991119,SRX1096054,SRR2101360,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/000/SRR2101360/SRR2101360_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/000/SRR2101360/SRR2101360_2.fastq.gz,NA,NA,ncbi,training,R,R,R,S,R,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648608,SRS991117,SRX1096055,SRR2101361,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/001/SRR2101361/SRR2101361_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/001/SRR2101361/SRR2101361_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648609,SRS991116,SRX1096056,SRR2101362,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/002/SRR2101362/SRR2101362_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/002/SRR2101362/SRR2101362_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,R,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648610,SRS991115,SRX1096057,SRR2101363,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/003/SRR2101363/SRR2101363_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/003/SRR2101363/SRR2101363_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648611,SRS991114,SRX1096058,SRR2101364,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/004/SRR2101364/SRR2101364_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/004/SRR2101364/SRR2101364_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648612,SRS991113,SRX1096059,SRR2101365,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/005/SRR2101365/SRR2101365_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/005/SRR2101365/SRR2101365_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648613,SRS990649,SRX1096060,SRR2101366,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/006/SRR2101366/SRR2101366_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/006/SRR2101366/SRR2101366_2.fastq.gz,NA,NA,ncbi,validation,S,R,R,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648614,SRS990648,SRX1096061,SRR2101367,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/007/SRR2101367/SRR2101367_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/007/SRR2101367/SRR2101367_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648615,SRS991112,SRX1096062,SRR2101368,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/008/SRR2101368/SRR2101368_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/008/SRR2101368/SRR2101368_2.fastq.gz,NA,NA,ncbi,validation,R,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648616,SRS991111,SRX1096063,SRR2101369,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/009/SRR2101369/SRR2101369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/009/SRR2101369/SRR2101369_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648617,SRS991110,SRX1096064,SRR2101370,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/000/SRR2101370/SRR2101370_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/000/SRR2101370/SRR2101370_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,R,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648618,SRS991108,SRX1096065,SRR2101371,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/001/SRR2101371/SRR2101371_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/001/SRR2101371/SRR2101371_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
PRJNA282721,SAMN03648619,SRS991109,SRX1096066,SRR2101372,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/002/SRR2101372/SRR2101372_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR210/002/SRR2101372/SRR2101372_2.fastq.gz,NA,NA,ncbi,validation,S,S,S,S,S,No result,S,S,S,S,S,NA
